instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
186326788,727839,NMIL90924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186327044,727840,TRIL60924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186327556,727842,OWL60924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186327812,727843,ASL06924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186328068,727844,IFPL6924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186328324,727845,RRVL06924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186328580,727846,RRVL90924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186328836,727847,TSL90924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186329092,727848,LTL090924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186329348,727849,JBCP090924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186329604,727850,OWL090924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186329860,727851,LTMR090924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186330116,727852,ASL100924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186330628,727854,GIL100924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186331140,727856,ASL090924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186331396,727857,CGCL090924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186331652,727858,TRIL9924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186331908,727859,HDFCS9924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186332164,727860,HDFCS10924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186332420,727861,KSL100924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186332932,727863,PIIC100924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186333188,727864,CTPL100924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186333444,727865,BCL100924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186333700,727866,JBC110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186333956,727867,OPL10924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186334212,727868,SSL10924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186334468,727869,BGHPL11924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186334724,727870,BFSL100924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186334980,727871,IHFC11924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186335236,727872,GFL110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186335492,727873,IHPL110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186336004,727875,ISL110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186336260,727876,FFSL10924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186336516,727877,ASL11924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186336772,727878,NWFL11924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186337028,727879,HDFCS11924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186337284,727880,ICFL110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186337540,727881,GHFL120924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186337796,727882,LTMRL11924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186338052,727883,NWIL12924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186338308,727884,SBICS12924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186338564,727885,MOFS110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186338820,727886,OWL110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186339076,727887,PFL110924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186339332,727888,PFL129024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186339588,727889,BFSL12924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186339844,727890,SIIL120924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186340100,727891,GFL13924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186340356,727892,PIIC130924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186340612,727893,MLL120924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186340868,727894,PFL12924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186341124,727895,PDL120924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186341380,727896,CTIL12924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186341892,727898,BGHP130924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186342148,727899,HLFL130924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186342404,727900,AEL13924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186342660,727901,DFPL13924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186342916,727902,TCL130924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186343172,727903,ABHFL13924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186343428,727904,TRIL130924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186343684,727905,KFIL130924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186343940,727906,KSL170924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186344196,727907,MAFS170924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186344452,727908,BCL17924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186344708,727909,LTMR17924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186344964,727910,KSL190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186345220,727911,HSL190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186345476,727912,ASL170924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186345732,727913,SSL170924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186345988,727914,TTL19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186346244,727915,ABHFL17924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186347012,727918,ASL19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186347268,727919,JBCIP19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186347524,727920,ASL20924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186347780,727921,LTMR19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186348036,727922,BFSL19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186348292,727923,TRIL19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186348548,727924,TRIL190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186348804,727925,KSL20924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186349060,727926,HIT190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186349316,727927,JKCL190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186349572,727928,JKCL200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186349828,727929,NWFL200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186350084,727930,NWF200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186350340,727931,KIL200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186350596,727932,NFL19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186350852,727933,SBICA19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186351108,727934,UCL190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186351364,727935,PDL19924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186351620,727936,HDFCS20924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186351876,727937,SBIS190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186352132,727938,PFL190924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186352388,727939,MOFSL20924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186352644,727940,NFL20924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186352900,727941,HML200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186353156,727942,PDL200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186353412,727943,ABHF200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186353668,727944,KECIL23924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186353924,727945,BFSL20924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186354180,727946,PFL20924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186354436,727947,RL200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186354692,727948,RL200924A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186354948,727949,IHFC230924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186355460,727951,SSL200924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186355716,727952,SSL230924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186355972,727953,LTL23924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186356228,727954,ONGCP23924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186356484,727955,OWL23924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186356740,727956,HSL240924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186356996,727957,BGHPL24924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186357252,727958,JBC24924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186357508,727959,PWFL23924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186357764,727960,MAFS240924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186358020,727961,NWIL240924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186358276,727962,KPIL230924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186358532,727963,KSL25924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186358788,727964,SL24924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186359044,727965,SL24924A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186359300,727966,SL24924B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186359556,727967,SL24924C,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186359812,727968,SL24924D,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186360068,727969,TTL25924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186360324,727970,SSL24924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186360580,727971,ABHF24924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186360836,727972,MOFS24924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186361092,727973,OPL24924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186361348,727974,CNHI240924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186361604,727975,DFPL240924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186361860,727976,SHFL240924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186362116,727977,MBPR25924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186362372,727978,MLDL250924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186362628,727979,UCL250924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186362884,727980,MFL25924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186363140,727981,DSML270924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186363396,727982,TV1827924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186363652,727983,CICP260924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186363908,727984,BGHPL27924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186364164,727985,JBCP270924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186364420,727986,LTMR27924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186364676,727987,NMIL26924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186364932,727988,KIL270924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186365188,727989,CTIL270924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186365444,727990,CTIL279024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186365700,727991,NMIL27924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186365956,727992,BFSL27924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186366212,727993,HTML27924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186366468,727994,TIAP270924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186366724,727995,SEIL300924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186366980,727996,VCL27924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186367236,727997,AEL300924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186367492,727998,ICFL300924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186367748,727999,HTML30924,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186368004,728000,TTL011024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186368260,728001,96MCSL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186368516,728002,NLCT031024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186368772,728003,SL031024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186369028,728004,SL31024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186369284,728005,SL310024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186369540,728006,SL0031024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186369796,728007,TTL041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186370052,728008,ABHF031024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186370308,728009,RJIL031024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186370564,728010,RJIL041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186370820,728011,CFHL031024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186371076,728012,CFH031024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186371332,728013,KSL041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186371588,728014,KMPL041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186371844,728015,JBCP041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186372100,728016,SL041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186372356,728017,SL41024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186372612,728018,SL410024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186372868,728019,ICFL041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186373124,728020,SFIS041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186373380,728021,NFL41024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186373636,728022,NFL41024A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186373892,728023,NFL41024B,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186374148,728024,MCSL041024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186374404,728025,NWFL71024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186374660,728026,AEL071024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186374916,728027,JBCP081024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
186375172,728028,ISCF071024,,0.0,,0.0,0.01,1,EQ,BSE,BSE
204831492,800123,1018GOI26,10.18% GOI 2026,0.0,,0.0,0.05,1,EQ,BSE,BSE
204837124,800145,0795GOI32,7.95% GOI 2032,0.0,,0.0,0.05,1,EQ,BSE,BSE
204837892,800148,826GS2027,8.26% CENTRAL GOVT 2027,0.0,,0.0,0.05,1,EQ,BSE,BSE
204840196,800157,832GS2032,832GOI2032,0.0,,0.0,0.05,1,EQ,BSE,BSE
204840452,800158,833GS2036,833GOI2036,0.0,,0.0,0.05,1,EQ,BSE,BSE
204840708,800159,683GS2039,638GOI2039,0.0,,0.0,0.01,1,EQ,BSE,BSE
204840964,800160,83GS2040,830GOI2040,0.0,,0.0,0.05,1,EQ,BSE,BSE
204841220,800161,883GS2041,883GOI2041,0.0,,0.0,0.05,1,EQ,BSE,BSE
204841476,800162,83GS2042,830GOI2042,0.0,,0.0,0.01,1,EQ,BSE,BSE
204841732,800163,923GS2043,923GOI2043,0.0,,0.0,0.01,1,EQ,BSE,BSE
204841988,800164,824GS2027,824GOI2027,0.0,,0.0,0.05,1,EQ,BSE,BSE
204843268,800169,915GS2024,915GOI2024,0.0,,0.0,0.05,1,EQ,BSE,BSE
204843524,800170,82GS2025,820GOI2025,0.0,,0.0,0.01,1,EQ,BSE,BSE
204843780,800171,597GS2025,597GOI2025,0.0,,0.0,0.01,1,EQ,BSE,BSE
204844036,800172,833GS2026,833GOI2026,0.0,,0.0,0.01,1,EQ,BSE,BSE
204844292,800173,828GS2027,828GOI2027,0.0,,0.0,0.05,1,EQ,BSE,BSE
204844548,800174,601GS2028,601GOI2028,0.0,,0.0,0.01,1,EQ,BSE,BSE
204844804,800175,613GS2028,613GOI2028,0.0,,0.0,0.01,1,EQ,BSE,BSE
204845060,800176,897GS2030,897GOI2030,0.0,,0.0,0.01,1,EQ,BSE,BSE
204845316,800177,92GS2030,920GOI2030,0.0,,0.0,0.05,1,EQ,BSE,BSE
204845572,800178,828GS2032,828GOI2032,0.0,,0.0,0.05,1,EQ,BSE,BSE
204845828,800179,833GS2032,833GOI2032,0.0,,0.0,0.01,1,EQ,BSE,BSE
204846084,800180,75GS2034,750GOI2034,0.0,,0.0,0.05,1,EQ,BSE,BSE
204846340,800181,74GS2035,740GOI2035,0.0,,0.0,0.05,1,EQ,BSE,BSE
204854020,800211,824GS2033,824GOI2033,0.0,,0.0,0.01,1,EQ,BSE,BSE
204854276,800212,1018GS2026,1018GOI2026,0.0,,0.0,0.01,1,EQ,BSE,BSE
204855812,800218,815GS2026,815GOI2026,0.0,,0.0,0.01,1,EQ,BSE,BSE
204856068,800219,86GS2028,860GOI2028,0.0,,0.0,0.01,1,EQ,BSE,BSE
204856324,800220,795GS2032,795GOI2032,0.0,,0.0,0.05,1,EQ,BSE,BSE
204861188,800239,FRBGOI2035,FRBGOI2035,0.0,,0.0,0.01,1,EQ,BSE,BSE
204861700,800241,773GS2034,773CG2034,0.0,,0.0,0.01,1,EQ,BSE,BSE
204861956,800242,759GS2026,759CG2026,0.0,,0.0,0.01,1,EQ,BSE,BSE
204862212,800243,761GS2030,761CG2030,0.0,,0.0,0.01,1,EQ,BSE,BSE
204862724,800245,772GS2025,772CG2025,0.0,,0.0,0.05,1,EQ,BSE,BSE
204862980,800246,759GS2029,759CG2029,0.0,,0.0,0.01,1,EQ,BSE,BSE
204863236,800247,788GS2030,788CG2030,0.0,,0.0,0.01,1,EQ,BSE,BSE
204863748,800249,813CG2045A,813CG2045,0.0,,0.0,0.05,1,EQ,BSE,BSE
204864004,800250,772GS2055,772CG2055,0.0,,0.0,0.05,1,EQ,BSE,BSE
204865796,800257,817GS2044,817GOI2044,0.0,,0.0,0.05,1,EQ,BSE,BSE
204866308,800259,SGBNOV24,SOVEREIGN GOLD BOND 2016 TRANC,0.0,,0.0,0.01,1,EQ,BSE,BSE
204866564,800260,697GS2026,697GOI2026,0.0,,0.0,0.01,1,EQ,BSE,BSE
204866820,800261,679GS2029,679GOI2029,0.0,,0.0,0.01,1,EQ,BSE,BSE
204867076,800262,657GS2033,657GOI2033,0.0,,0.0,0.01,1,EQ,BSE,BSE
204867332,800263,706GS2046,706GOI2046,0.0,,0.0,0.05,1,EQ,BSE,BSE
204867588,800264,662GS2051,662GOI2051,0.0,,0.0,0.01,1,EQ,BSE,BSE
204867844,800265,SGBMAR25,SOVERIEGN GOLD BOND 2016 TRANC,0.0,,0.0,0.01,1,EQ,BSE,BSE
204868100,800266,679GS2027,679GOI2027,0.0,,0.0,0.01,1,EQ,BSE,BSE
204868356,800267,795GOI2026,795GOI2026,0.0,,0.0,0.05,1,EQ,BSE,BSE
204868612,800268,SGBMAY25,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204868868,800269,SGBJUL25,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204869124,800270,SGBOCT25IV,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204869380,800271,SGBOCT25,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204869636,800272,668GS2031,668GOI2031,0.0,,0.0,0.01,1,EQ,BSE,BSE
204869892,800273,SGBOCT25V,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204870148,800274,SGBNOV25VI,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204870404,800275,SGBNOV25,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204870660,800276,SGBNOV258,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204870916,800277,SGBNOV25IX,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204871172,800278,SGBDEC25,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204871428,800279,SGBDEC25XI,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204871684,800280,SGBDEC2512,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204871940,800281,SGBDEC2513,SOVEREIGN GOLD BOND 2017 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204872196,800282,SGBJAN26,SOVEREIGN GOLD BOND 2018 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204872452,800283,8GOI2026,8GOI2026,0.0,,0.0,0.05,1,EQ,BSE,BSE
204873220,800286,717GS2028,717GOI2028,0.0,,0.0,0.05,1,EQ,BSE,BSE
204873476,800287,SGBMAY26,SOVEREIGN GOLD BOND 2019 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204873732,800288,SGBOCT26,SOVEREIGN GOLD BOND 2019 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204873988,800289,SGBNOV26,SOVEREIGN GOLD BOND 2019 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204874244,800290,SGBDEC26,SOVEREIGN GOLD BOND 2019 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204874500,800291,SGBJAN27,SOVEREIGN GOLD BOND 2019 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204874756,800292,SGBFEB27,SOVERIEGN GOLD BOND 2019 SERIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204875012,800293,895FCI29,895FCI29,0.0,,0.0,0.01,1,EQ,BSE,BSE
204875268,800294,757GS2033,757GOI2033,0.0,,0.0,0.05,1,EQ,BSE,BSE
204875524,800295,SGBJUN27,SOVEREIGN GOLD BOND 2019-20 SE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204875780,800296,SGBJUL27,SOVEREIGN GOLD BOND 2019-20 SE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204876036,800297,SGBAUG27,SOVEREIGN GOLD BOND 2019-20 SE,0.0,,0.0,0.01,1,EQ,BSE,BSE
204876292,800298,769GS2043,769GOI2043,0.0,,0.0,0.05,1,EQ,BSE,BSE
204876548,800299,772GS2049,772GOI2049,0.0,,0.0,0.05,1,EQ,BSE,BSE
204876804,800300,763GS2059,763GOI2059,0.0,,0.0,0.01,1,EQ,BSE,BSE
204877060,800301,SGBSEP27,SOVEREIGN GOLD BONDS 2019-20 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204877316,800302,SGBOCT27,SOVEREIGN GOLD BONDS 2019 - 20,0.0,,0.0,0.01,1,EQ,BSE,BSE
204877572,800303,SGBOCT27VI,SOVEREIGN GOLD BONDS 2019-20 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204877828,800304,762GS2039,762GOI2039,0.0,,0.0,0.05,1,EQ,BSE,BSE
204878852,800308,618GS2024,618GOI2024,0.0,,0.0,0.05,1,EQ,BSE,BSE
204879108,800309,727GS2026,727GOI2026,0.0,,0.0,0.05,1,EQ,BSE,BSE
204879364,800310,726GS2029,726GOI2029,0.0,,0.0,0.01,1,EQ,BSE,BSE
204879620,800311,645GS2029,645GOI2029,0.0,,0.0,0.01,1,EQ,BSE,BSE
204879876,800312,SGBDC27VII,SOVEREIGN GOLD BONDS 2019-20 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204880132,800313,SGBJ28VIII,SOVEREIGN GOLD BONDS 2019-20 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204880388,800314,SGBFEB28IX,SOVEREIGN GOLD BONDS 2019-20 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204880644,800315,SGBMAR28X,SOVEREIGN GOLD BONDS 2019-20 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204880900,800316,719GS2060,719GOI2060,0.0,,0.0,0.05,1,EQ,BSE,BSE
204881156,800317,716GS2050,716GOI2050,0.0,,0.0,0.05,1,EQ,BSE,BSE
204881412,800318,SGBAPR28I,SOVEREIGN GOLD BONDS 2020-21 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204881668,800319,579GS2030,579GOI2030,0.0,,0.0,0.01,1,EQ,BSE,BSE
204881924,800320,SGBMAY28,SOVEREIGN GOLD BONDS 2020-21 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204882436,800322,SGBJUN28,SOVEREIGN GOLD BONDS 2020-21 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204882692,800323,619GS2034,619GOI2034,0.0,,0.0,0.01,1,EQ,BSE,BSE
204882948,800324,SGBJUL28IV,SOVEREIGN GOLD BOND 2020-21 IV,0.0,,0.0,0.01,1,EQ,BSE,BSE
204883204,800325,SGBAUG28V,SOVEREIGN GOLD BONDS 2020-21 V,0.0,,0.0,0.01,1,EQ,BSE,BSE
204883460,800326,68GS2060,68GOI2060,0.0,,0.0,0.01,1,EQ,BSE,BSE
204883716,800327,SGBSEP28VI,SOVEREIGN GOLD BONDS 2020-21 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204883972,800328,SGBOC28VII,SOVEREIGN GOLD BONDS 2020-21 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204884228,800329,SGBN28VIII,SOVEREIGN GOLD BONDS 2020-21 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204884484,800330,667GS2050,667GOI2050,0.0,,0.0,0.01,1,EQ,BSE,BSE
204884740,800331,SGBJAN29IX,SGB 2020-21 SERIES IX,0.0,,0.0,0.01,1,EQ,BSE,BSE
204884996,800332,SGBJAN29X,SOVEREIGN GOLD BONDS 2021-21 S,0.0,,0.0,0.01,1,EQ,BSE,BSE
204885252,800333,SGBFEB29XI,SGB 2020-21 SERIES XI,0.0,,0.0,0.01,1,EQ,BSE,BSE
204885508,800334,676GS2061,676GOI2061,0.0,,0.0,0.01,1,EQ,BSE,BSE
204886788,800339,SGBMR29XII,SGB 2020-21 SERIES XII,0.0,,0.0,0.01,1,EQ,BSE,BSE
204887044,800340,SGBMAY29I,SGB 2021-22 SERIES I,0.0,,0.0,0.01,1,EQ,BSE,BSE
204887300,800341,SGBJUN29II,SGB 2021-22 SERIES II,0.0,,0.0,0.01,1,EQ,BSE,BSE
204887556,800342,SGBJU29III,SOVEREIGN GOLD BONDS 2021-22,0.0,,0.0,0.01,1,EQ,BSE,BSE
204889604,800350,GS121224C,GS12DEC24C,0.0,,0.0,0.01,1,EQ,BSE,BSE
204889860,800351,GS151224C,GS15DEC24C,0.0,,0.0,0.01,1,EQ,BSE,BSE
204890116,800352,GS150625C,GS15JUN25C,0.0,,0.0,0.01,1,EQ,BSE,BSE
204890372,800353,GS151225C,GS15DEC25C,0.0,,0.0,0.01,1,EQ,BSE,BSE
